--- Log Capture Start: 20260227_185350 ---
02-27 18:30:01.119 D/BleProximity: 📶 RSSI: -101
02-27 18:30:01.420 D/BleProximity: 📶 RSSI: -97
02-27 18:30:01.723 D/BleProximity: 📶 RSSI: -97
02-27 18:30:02.023 D/BleProximity: 📶 RSSI: -96
02-27 18:30:02.323 D/BleProximity: 📶 RSSI: -97
02-27 18:30:02.627 D/BleProximity: 📶 RSSI: -99
02-27 18:30:02.926 D/BleProximity: 📶 RSSI: -100
02-27 18:30:03.229 D/BleProximity: 📶 RSSI: -100
02-27 18:30:03.529 D/BleProximity: 📶 RSSI: -101
02-27 18:30:03.830 D/BleProximity: 📶 RSSI: -103
02-27 18:30:04.132 D/BleProximity: 📶 RSSI: -103
02-27 18:30:04.432 D/BleProximity: 📶 RSSI: -103
02-27 18:30:04.734 D/BleProximity: 📶 RSSI: -103
02-27 18:30:05.035 D/BleProximity: 📶 RSSI: -102
02-27 18:30:05.335 D/BleProximity: 📶 RSSI: -103
02-27 18:30:05.639 D/BleProximity: 📶 RSSI: -101
02-27 18:30:05.939 D/BleProximity: 📶 RSSI: -102
02-27 18:30:06.244 D/BleProximity: 📶 RSSI: -102
02-27 18:30:06.542 D/BleProximity: 📶 RSSI: -102
02-27 18:30:06.843 D/BleProximity: 📶 RSSI: -101
02-27 18:30:07.144 D/BleProximity: 📶 RSSI: -101
02-27 18:30:07.445 D/BleProximity: 📶 RSSI: -102
02-27 18:30:07.745 D/BleProximity: 📶 RSSI: -102
02-27 18:30:08.047 D/BleProximity: 📶 RSSI: -103
02-27 18:30:08.348 D/BleProximity: 📶 RSSI: -103
02-27 18:30:08.666 D/BleProximity: 📶 RSSI: -102
02-27 18:30:09.254 D/BleProximity: 📶 RSSI: -102
02-27 18:30:09.555 D/BleProximity: 📶 RSSI: -102
02-27 18:30:09.855 D/BleProximity: 📶 RSSI: -103
02-27 18:30:10.159 D/BleProximity: 📶 RSSI: -100
02-27 18:30:10.458 D/BleProximity: 📶 RSSI: -99
02-27 18:30:10.762 D/BleProximity: 📶 RSSI: -99
02-27 18:30:11.061 D/BleProximity: 📶 RSSI: -100
02-27 18:30:11.362 D/BleProximity: 📶 RSSI: -101
02-27 18:30:11.663 D/BleProximity: 📶 RSSI: -100
02-27 18:30:11.964 D/BleProximity: 📶 RSSI: -100
02-27 18:30:12.279 D/BleProximity: 📶 RSSI: -100
02-27 18:30:12.573 D/BleProximity: 📶 RSSI: -100
02-27 18:30:12.874 D/BleProximity: 📶 RSSI: -100
02-27 18:30:13.174 D/BleProximity: 📶 RSSI: -100
02-27 18:30:13.475 D/BleProximity: 📶 RSSI: -100
02-27 18:30:13.775 D/BleProximity: 📶 RSSI: -100
02-27 18:30:14.076 D/BleProximity: 📶 RSSI: -100
02-27 18:30:14.377 D/BleProximity: 📶 RSSI: -100
02-27 18:30:14.679 D/BleProximity: 📶 RSSI: -100
02-27 18:30:14.979 D/BleProximity: 📶 RSSI: -100
02-27 18:30:15.281 D/BleProximity: 📶 RSSI: -100
02-27 18:30:15.582 D/BleProximity: 📶 RSSI: -100
02-27 18:30:15.883 D/BleProximity: 📶 RSSI: -101
02-27 18:30:16.183 D/BleProximity: 📶 RSSI: -101
02-27 18:30:16.484 D/BleProximity: 📶 RSSI: -102
02-27 18:30:16.786 D/BleProximity: 📶 RSSI: -102
02-27 18:30:17.086 D/BleProximity: 📶 RSSI: -102
02-27 18:30:17.391 D/BleProximity: 📶 RSSI: -102
02-27 18:30:17.693 D/BleProximity: 📶 RSSI: -102
02-27 18:30:17.994 D/BleProximity: 📶 RSSI: -102
02-27 18:30:18.296 D/BleProximity: 📶 RSSI: -102
02-27 18:30:18.596 D/BleProximity: 📶 RSSI: -102
02-27 18:30:18.898 D/BleProximity: 📶 RSSI: -102
02-27 18:30:19.200 D/BleProximity: 📶 RSSI: -102
02-27 18:30:19.501 D/BleProximity: 📶 RSSI: -102
02-27 18:30:19.802 D/BleProximity: 📶 RSSI: -102
02-27 18:30:20.104 D/BleProximity: 📶 RSSI: -102
02-27 18:30:20.404 D/BleProximity: 📶 RSSI: -102
02-27 18:30:20.707 D/BleProximity: 📶 RSSI: -102
02-27 18:30:21.005 D/BleProximity: 📶 RSSI: -102
02-27 18:30:21.307 D/BleProximity: 📶 RSSI: -102
02-27 18:30:21.514 D/BleProximity: ⚙️ 底层状态反馈: status=8, newState=0
02-27 18:30:21.515 D/BleProximity: ❌ 蓝牙底层断开连接 (Status: 8)
02-27 18:30:21.515 D/BleProximity: 📡 状态变更: DISCONNECTED (监听器: 1, Session: 1)
02-27 18:30:21.516 D/BleProximity: 📡 连接状态: DISCONNECTED (isConnected: false)
02-27 18:30:21.523 D/BleProximity: ⚠️ 检测到断连，Session 将自动重连
02-27 18:30:21.523 D/BleProximity: 🔄 仍有活跃 Session，将在 2 秒后重新扫描...
02-27 18:30:23.525 D/BleProximity: 🔍 开始扫描
02-27 18:30:23.525 D/BleProximity: 🔍 开始扫描 (尝试次数: 1)
02-27 18:30:29.368 D/MG_NET_LOG: ┌────── HTTP Request & Response (200 / 322ms) ──────
02-27 18:30:29.368 D/MG_NET_LOG: │ URL: https://gitee.com/api/v5/repos/yangyachao-X/mg-linker/releases/latest
02-27 18:30:29.368 D/MG_NET_LOG: │ Method: GET
02-27 18:30:29.368 D/MG_NET_LOG: │ Header: Authorization: token 387f0d958834d479dcdc778fcf2ae326
02-27 18:30:29.368 D/MG_NET_LOG: │ Params: (无 Body 参数)
02-27 18:30:29.368 D/MG_NET_LOG: ├────── Response Result ──────
02-27 18:30:29.368 D/MG_NET_LOG: │ Result: {"id":582216,"tag_name":"6.1","target_commitish":"2bdb9c50ad494488f9016cd38f540be832581d2d","prerelease":false,"name":"修复BUG","body":"1.修复远程锁车关窗BUG\r\n2.修复控车组件转圈BUG","author":{"id":8784824,"login":"yangyachao-X","name":"YangYachao","avatar_url":"https://foruda.gitee.com/avatar/1677149462712290355/8784824_yangyachao-x_1645510740.png","url":"https://gitee.com/api/v5/users/yangyachao-X","html_url":"https://gitee.com/yangyachao-X","remark":"","followers_url":"https://gitee.com/api/v5/users/yangyachao-X/followers","following_url":"https://gitee.com/api/v5/users/yangyachao-X/following_url{/other_user}","gists_url":"https://gitee.com/api/v5/users/yangyachao-X/gists{/gist_id}","starred_url":"https://gitee.com/api/v5/users/yangyachao-X/starred{/owner}{/repo}","subscriptions_url":"https://gitee.com/api/v5/users/yangyachao-X/subscriptions","organizations_url":"https://gitee.com/api/v5/users/yangyachao-X/orgs","repos_url":"https://gitee.com/api/v5/users/yangyachao-X/repos","events_url":"https://gitee.com/api/v5/users/yangyachao-X/events{/privacy}","received_events_url":"https://gitee.com/api/v5/users/yangyachao-X/received_events","type":"User"},"created_at":"2026-02-27T11:03:23+08:00","assets":[{"browser_download_url":"https://gitee.com/yangyachao-X/mg-linker/releases/download/6.1/MG%20Linker.apk","name":"MG Linker.apk"},{"browser_download_url":"https://gitee.com/yangyachao-X/mg-linker/archive/refs/tags/6.1.zip","name":"6.1.zip"},{"browser_download_url":"https://gitee.com/yangyachao-X/mg-linker/archive/refs/tags/6.1.tar.gz","name":"6.1.tar.gz"}]}
02-27 18:30:29.368 D/MG_NET_LOG: └──────────────────────────────────────────────────
02-27 18:30:47.517 D/MG_NET_LOG: ┌────── HTTP Request & Response (200 / 371ms) ──────
02-27 18:30:47.518 D/MG_NET_LOG: │ URL: https://mp.ebanma.com/app-mp/user/1.0/bluetoothAndDigitalKeys
02-27 18:30:47.518 D/MG_NET_LOG: │ Method: POST
02-27 18:30:47.518 D/MG_NET_LOG: │ Header: app-type: mgapp
02-27 18:30:47.518 D/MG_NET_LOG: │ Header: timestamp: 1772188247145
02-27 18:30:47.518 D/MG_NET_LOG: │ Header: sign: 6QGdEdoVgGwVNaK21GrxuvqLC3znzzaELYv4bcd4Z5E=
02-27 18:30:47.518 D/MG_NET_LOG: │ Params: data={"userId":"10000004305724","appId":"MG","brandCode":"2","nonce":"2664F2F3336F4AAF0C669C79176D833A","timestamp":"1772188247144","token":"caa5f33d600b426b858d81a77279d04d-prod_SAIC"}
02-27 18:30:47.518 D/MG_NET_LOG: ├────── Response Result ──────
02-27 18:30:47.518 D/MG_NET_LOG: │ Result: {"req_id":"19c9ea6a63c2068b6ae","data":{"digital_key_list":[],"bluetooth_key_list":[{"license_no":"津ADL3771","secret_key":"8501896697697485","key_end_time":1774605230000,"key_start_time":1766829230000,"mobile":null,"if_remote_control_park":false,"key_privilege":null,"user_name":null,"is_enable":true,"real_name":null,"key_reference":27195274,"owner_mobile":"15510887083","owner_name":null,"enable":true,"tbox_mac":"092d4355464c","aes_key":"6769993879534483","vin":"LSJW56098LG090747","status":3}]}}
02-27 18:30:47.518 D/MG_NET_LOG: └──────────────────────────────────────────────────
02-27 18:30:47.531 D/MGWidget: onUpdate called for IDs: 676
02-27 18:30:47.531 D/MGWidget: onReceive called with action: android.appwidget.action.APPWIDGET_UPDATE
02-27 18:30:47.536 D/BleProximity: 🔧 初始化 BleProximityManager
02-27 18:30:47.537 D/BleProximity: ⚠️ 检测到已初始化，先清理旧状态
02-27 18:30:47.537 D/BleProximity: 🧹 清理资源...
02-27 18:30:47.537 D/BleProximity: 🛑 停止服务
02-27 18:30:47.537 D/BleProximity: 🎫 [BleProximityManager] 释放 Session: session_BleProximityManager_11_1772187066832 (剩余: 0)
02-27 18:30:47.537 D/BleProximity: ✂️ 所有 Session 已释放，准备断开连接
02-27 18:30:47.537 D/BleProximity: ✅ Session 已释放
02-27 18:30:47.538 D/BleProximity: ✅ 屏幕状态监听已注销
02-27 18:30:47.541 D/BleProximity: ➖ 移除监听器: callback_18_1772187066832 
02-27 18:30:47.541 D/BleProximity: ✅ 已移除回调: callback_18_1772187066832
02-27 18:30:47.541 D/BleProximity: ✅ 资源清理完成
02-27 18:30:47.542 D/BleProximity: ➕ 添加监听器: callback_19_1772188247542 (总数: 1)
02-27 18:30:47.542 D/BleProximity: ✅ 初始化完成，回调ID: callback_19_1772188247542 ,DistanceMeters:-74.0
02-27 18:30:47.542 D/BleProximity: 🚀 启动靠近解锁服务...
02-27 18:30:47.542 D/BleProximity: 🎫 [BleProximityManager] 获取 Session: session_BleProximityManager_12_1772188247542 (总数: 1)
02-27 18:30:47.542 D/BleProximity: 🔍 开始扫描
02-27 18:30:47.542 D/BleProximity: ⚠️ 已在扫描中
02-27 18:30:47.542 D/BleProximity: 🎫 Session 已获取: true
02-27 18:30:47.542 D/BleProximity: ⏳ 服务已启动，正在后台搜索设备...
02-27 18:30:47.546 D/BleProximity: ✅ 屏幕状态监听已注册
02-27 18:30:47.567 D/WidgetUpdateWorker: Found active widgets, starting data fetch...
02-27 18:30:48.170 D/MG_NET_LOG: ┌────── HTTP Request & Response (200 / 598ms) ──────
02-27 18:30:48.170 D/MG_NET_LOG: │ URL: https://mp.ebanma.com/app-mp/vp/1.2/getVehicleStatus
02-27 18:30:48.170 D/MG_NET_LOG: │ Method: POST
02-27 18:30:48.170 D/MG_NET_LOG: │ Header: app-type: mgapp
02-27 18:30:48.170 D/MG_NET_LOG: │ Header: timestamp: 1772188247568
02-27 18:30:48.170 D/MG_NET_LOG: │ Header: sign: VmUR9143lHOx31t6AXj0OXVgcVQyH0y6Y5Kx7TuP+HE=
02-27 18:30:48.170 D/MG_NET_LOG: │ Params: data={"vin":"LSJW56098LG090747","appId":"MG","brandCode":"2","nonce":"DD6F98BAD77EB1E557DDABCB8FC9EA76","timestamp":"1772188247567","token":"caa5f33d600b426b858d81a77279d04d-prod_SAIC"}
02-27 18:30:48.171 D/MG_NET_LOG: ├────── Response Result ──────
02-27 18:30:48.171 D/MG_NET_LOG: │ Result(Part 1): {"req_id":"19c9ea6a6de834d7ba9","data":{"vehicle_position":{"satellites":8,"altitude":-7,"gps_status":2,"latitude":"39.054430","update_time":1772187555000,"gps_time":1772187555000,"hdop":7,"longitude":"117.440574"},"vehicle_security":{"position_authorization_status":true,"privacy_status":true},"vehicle_alerts":[],"vehicle_value":{"local_sec_row_r_seat_vent_lvl":null,"climate_on_off_status":null,"steer_heat_level":null,"pwr_lftgt_pos":null,"inst_fuel_consumption":null,"rear_right_tyre_pressure":65,"battery_pack_fault_status":null,"charge_door_position_status":null,"tbox_internal_battery":null,"veh_elec_rng_dsp_cmd":0,"local_sec_row_l_seat_vent_lvl":null,"veh_bms_pack_soc_dsp_v":null,"battery_lattice_number":null,"driving_range":287,"battery_pack_range":287,"power_mode":0,"engine_status":0,"exterior_temperature":7,"rmt_rr_seat_heat_flr_rsn":null,"fuel_level_prc":0,"localfront_left_seat_heat_level":null,"interior_pm25":506,"odometer":119768,"local_sec_row_l_seat_heat_lvl":null,"rmt_fr_seat_heat_flr_rsn":null,"rmt_seat_vent_flr_rsn":null,"inspect_status":null,"remote_steer_heat_level":null,"last_key_seen":1622,"wheel_tyre_monitor_status":0,"rmt_a_c_abot_rsn":null,"vehicle_battery":null,"chrgng_rmnng_time_v":null,"exterior_pm25":506,"front_left_tyre_pressure":66,"charge_status":0,"localfront_right_seat_vent_level":null,"speed":0,"vehicle_battery_dev":null,"front_right_tyre_pressure":66,"battery_pack_prc":571,"interior_temperature_v":null,"local_sec_row_r_seat_heat_lvl":null,"steer_heat_failure_reason":null,"clstr_elec_rng_to_eptv":null,"fuel_range":0,"current_journey_id":0,"pwr_lftgt_pos_v":null,"interior_temperature":19,"localfront_right_seat_heat_level":null,"heading":3,"battery_alarm_value":null,"update_time":1772177009000,"remote_climate_status":0,"fota_status":0,"bms_charge_status":null,"current_journey_distance":1811,"vehicle_alarm_status":2,"rear_left_tyre_pressure":65,"veh_intlgnt_scene_md":null,"vehicle_battery_prc":null,"fuel_level_disp":0,"monitor_status":null,"battery_type":null,"chrgng_rmnng_time":null,"localfront_left_seat_vent_level":null},"update_time":1772187557000,"vehicle_state":{"gnss_ant_connected":false,"door":false,"second_row_left_seat_heat":false,"rear_right_door":false,"dipped_beam":false,"second_row_right_seat_vent":false,"clstr_range":false,"vehicle_battery_connected":true,"driver_window":false,"seat_heat":false,"driver_door":false,"lock":true,"right_seat_heat":false,"feed":false,"horn":false,"air_clean":false,"light":false,"bonnet":false,"bat_low":null,"inspect":null,"steer_heat":false,"side_light":false,"gsm_ant_connected":false,"second_row_left_seat_vent":false,"battery_pack":true,"combination_control":false,"engine":false,"seat_vent":false,"second_row_right_seat_heat":false,"left_seat_vent":false,"power":false,"boot":false,"power_protection":false,"charge":false,"passenger_door":false,"can_bus":true,"update_time":1772177009000,"monitor":null,"climate":false,"right_seat_vent":false,"left_seat_heat":false,"rear_right_wind
02-27 18:30:48.171 D/MG_NET_LOG: │ Result(Part 2): ow":false,"sunroof":false,"rear_left_door":false,"passenger_window":false,"window":false,"rear_left_window":false,"main_beam":false}}}
02-27 18:30:48.171 D/MG_NET_LOG: └──────────────────────────────────────────────────
02-27 18:30:48.177 D/WidgetUpdateWorker: Data fetch complete. Success: true, Address: 天津市东丽区军粮城大街军粮城新市镇第一菜市场
02-27 18:30:48.177 D/WidgetUpdateWorker: Starting update loop for 1 widget types
02-27 18:30:48.177 D/MGWidget: updateWidgetSynchronously called for ID: 676
02-27 18:30:53.533 D/BleProximity: ⌛ 扫描周期结束(30s)，未发现设备
02-27 18:30:53.534 D/BleProximity: ⏹️ 停止扫描
02-27 18:30:53.538 D/BleProximity: 🔄 仍有活跃 Session，将在 4 秒后重新扫描...
02-27 18:30:57.539 D/BleProximity: 🔍 开始扫描
02-27 18:30:57.540 D/BleProximity: 🔍 开始扫描 (尝试次数: 2)
02-27 18:43:29.200 D/BleProximity: ⚙️ 底层状态反馈: status=0, newState=2
02-27 18:43:29.200 D/BleProximity: ✅ 已连接，开始发现服务
02-27 18:43:29.200 D/BleProximity: 📡 状态变更: CONNECTED (监听器: 1, Session: 1)
02-27 18:43:29.200 D/BleProximity: 📡 连接状态: CONNECTED (isConnected: false)
02-27 18:43:29.205 D/BleProximity: ⚠️ 车端不支持characteristicDeviceCharacterRead
02-27 18:43:29.205 D/BleProximity: ⚠️ 车端不支持characteristicDeviceCharacterWrite
02-27 18:43:29.205 D/BleProximity: ✅ 特征初始化完成
02-27 18:43:29.357 D/BleProximity: MTU 生效: 23
02-27 18:43:29.358 D/BleProximity: 🔐 开始认证流程
02-27 18:43:29.358 D/BleProximity: 🔔 启用通知: 4af4, 结果: true
02-27 18:43:29.359 D/BleProximity: 🔔 启用通知: 23a8, 结果: true
02-27 18:43:29.359 D/BleProximity: 🔔 启用通知: 267e, 结果: true
02-27 18:43:29.360 D/BleProximity: 🔔 启用通知: 71ed, 结果: true
02-27 18:43:29.360 D/BleProximity: 🔔 启用通知: a37b, 结果: true
02-27 18:43:29.361 D/BleProximity: 🔔 启用通知: 9d21, 结果: true
02-27 18:43:29.861 D/BleProximity: 📤 准备发送Booking ID: 019EF78A (进入串行队列)
02-27 18:43:31.618 D/BleProximity: 📨 收到特征变化: E6B0E704-BD48-4CA4-8EC4-7C6503C24AF4, 数据长度: 12, 数据: 323438464135433331343437
02-27 18:43:31.619 D/BleProximity: 🔐 处理认证挑战: 323438464135433331343437
02-27 18:43:31.757 D/BleProximity: 📨 收到特征变化: 31457EDC-878A-4A15-8554-3568DE71A37B, 数据长度: 2, 数据: 3031
02-27 18:43:31.758 D/BleProximity: ✅ 认证成功
02-27 18:43:31.759 D/BleProximity: 📡 状态变更: AUTHENTICATED (监听器: 1, Session: 1)
02-27 18:43:31.759 D/BleProximity: 📡 连接状态: AUTHENTICATED (isConnected: true)
02-27 18:43:31.769 D/BleProximity: 📶 RSSI: -93
02-27 18:43:31.769 D/BleProximity: 📊 正在收集信号样本: 1/5
02-27 18:43:32.074 D/BleProximity: 📶 RSSI: -95
02-27 18:43:32.074 D/BleProximity: 📊 正在收集信号样本: 2/5
02-27 18:43:32.380 D/BleProximity: 📶 RSSI: -97
02-27 18:43:32.381 D/BleProximity: 📊 正在收集信号样本: 3/5
02-27 18:43:32.676 D/BleProximity: 📶 RSSI: -95
02-27 18:43:32.677 D/BleProximity: 📊 正在收集信号样本: 4/5
02-27 18:43:32.978 D/BleProximity: 📶 RSSI: -93
02-27 18:43:33.277 D/BleProximity: 📶 RSSI: -96
02-27 18:43:33.582 D/BleProximity: 📶 RSSI: -93
02-27 18:43:33.880 D/BleProximity: 📶 RSSI: -90
02-27 18:43:34.183 D/BleProximity: 📶 RSSI: -91
02-27 18:43:34.482 D/BleProximity: 📶 RSSI: -97
02-27 18:43:34.783 D/BleProximity: 📶 RSSI: -94
02-27 18:43:35.085 D/BleProximity: 📶 RSSI: -95
02-27 18:43:35.387 D/BleProximity: 📶 RSSI: -93
02-27 18:43:35.688 D/BleProximity: 📶 RSSI: -93
02-27 18:43:35.997 D/BleProximity: 📶 RSSI: -89
02-27 18:43:36.292 D/BleProximity: 📶 RSSI: -87
02-27 18:43:36.598 D/BleProximity: 📶 RSSI: -89
02-27 18:43:36.895 D/BleProximity: 📶 RSSI: -89
02-27 18:43:37.200 D/BleProximity: 📶 RSSI: -90
02-27 18:43:37.495 D/BleProximity: 📶 RSSI: -87
02-27 18:43:37.802 D/BleProximity: 📶 RSSI: -88
02-27 18:43:38.100 D/BleProximity: 📶 RSSI: -91
02-27 18:43:38.400 D/BleProximity: 📶 RSSI: -89
02-27 18:43:38.706 D/BleProximity: 📶 RSSI: -82
02-27 18:43:39.007 D/BleProximity: 📶 RSSI: -80
02-27 18:43:39.303 D/BleProximity: 📶 RSSI: -81
02-27 18:43:39.609 D/BleProximity: 📶 RSSI: -82
02-27 18:43:39.907 D/BleProximity: 📶 RSSI: -86
02-27 18:43:40.211 D/BleProximity: 📶 RSSI: -91
02-27 18:43:40.510 D/BleProximity: 📶 RSSI: -88
02-27 18:43:40.814 D/BleProximity: 📶 RSSI: -90
02-27 18:43:41.113 D/BleProximity: 📶 RSSI: -87
02-27 18:43:41.415 D/BleProximity: 📶 RSSI: -88
02-27 18:43:41.716 D/BleProximity: 📶 RSSI: -87
02-27 18:43:42.019 D/BleProximity: 📶 RSSI: -85
02-27 18:43:42.321 D/BleProximity: 📶 RSSI: -88
02-27 18:43:42.627 D/BleProximity: 📶 RSSI: -86
02-27 18:43:42.922 D/BleProximity: 📶 RSSI: -90
02-27 18:43:43.229 D/BleProximity: 📶 RSSI: -87
02-27 18:43:43.524 D/BleProximity: 📶 RSSI: -86
02-27 18:43:43.830 D/BleProximity: 📶 RSSI: -87
02-27 18:43:44.130 D/BleProximity: 📶 RSSI: -85
02-27 18:43:44.437 D/BleProximity: 📶 RSSI: -83
02-27 18:43:44.735 D/BleProximity: 📶 RSSI: -85
02-27 18:43:45.034 D/BleProximity: 📶 RSSI: -88
02-27 18:43:45.330 D/BleProximity: 📶 RSSI: -86
02-27 18:43:45.636 D/BleProximity: 📶 RSSI: -85
02-27 18:43:45.933 D/BleProximity: 📶 RSSI: -86
02-27 18:43:46.239 D/BleProximity: 📶 RSSI: -84
02-27 18:43:46.534 D/BleProximity: 📶 RSSI: -85
02-27 18:43:46.842 D/BleProximity: 📶 RSSI: -87
02-27 18:43:47.142 D/BleProximity: 📶 RSSI: -87
02-27 18:43:47.444 D/BleProximity: 📶 RSSI: -85
02-27 18:43:47.741 D/BleProximity: 📶 RSSI: -82
02-27 18:43:48.045 D/BleProximity: 📶 RSSI: -79
02-27 18:43:48.346 D/BleProximity: 📶 RSSI: -79
02-27 18:43:48.648 D/BleProximity: 📶 RSSI: -74
02-27 18:43:48.950 D/BleProximity: 📶 RSSI: -70
02-27 18:43:49.254 D/BleProximity: 📶 RSSI: -68
02-27 18:43:49.555 D/BleProximity: 📶 RSSI: -65
02-27 18:43:49.556 D/BleProximity: 🔓 >>> 触发解锁 <<<
02-27 18:43:49.556 D/BleProximity: 原因: 信号均值(-71) > 阈值(-74.0) 
02-27 18:43:49.556 D/BleProximity: 📤 发送指令: 解锁车门
02-27 18:43:49.786 D/BleProximity: 📨 收到特征变化: E6B0E704-BD48-4CA4-8EC4-7C6503C24AF4, 数据长度: 12, 数据: 354343324141334439393037
02-27 18:43:49.798 D/BleProximity: 🔐 处理认证挑战: 354343324141334439393037
02-27 18:43:49.850 D/BleProximity: 📶 RSSI: -74
02-27 18:43:50.152 D/BleProximity: 📶 RSSI: -78
02-27 18:43:50.459 D/BleProximity: 📶 RSSI: -82
02-27 18:43:50.758 D/BleProximity: 📶 RSSI: -75
02-27 18:43:51.067 D/BleProximity: 📶 RSSI: -72
02-27 18:43:51.365 D/BleProximity: 📶 RSSI: -77
02-27 18:43:51.672 D/BleProximity: 📶 RSSI: -78
02-27 18:43:51.767 D/BleProximity: 📨 收到特征变化: 6CB493E3-7D21-46FB-A7F6-003E2464267E, 数据长度: 2, 数据: 3031
02-27 18:43:51.768 D/BleProximity: 解锁成功
02-27 18:43:51.769 D/BleProximity: 📊 指令出队: 解锁车门 -> SUCCESS
02-27 18:43:51.769 D/BleProximity: 🔓 解锁结果: SUCCESS
02-27 18:43:51.769 D/BleProximity: 🔄 同步状态: 车辆已解锁
02-27 18:43:51.779 D/BleProximity: 🔗 链式触发: 120秒打火
02-27 18:43:51.971 D/BleProximity: 📶 RSSI: -75
02-27 18:43:51.972 D/BleProximity: 📊 正在收集信号样本: 1/5
02-27 18:43:52.275 D/BleProximity: 📶 RSSI: -76
02-27 18:43:52.276 D/BleProximity: 📊 正在收集信号样本: 2/5
02-27 18:43:52.280 D/BleProximity: 📤 发送指令: 120秒打火
02-27 18:43:52.457 D/BleProximity: 📨 收到特征变化: E6B0E704-BD48-4CA4-8EC4-7C6503C24AF4, 数据长度: 12, 数据: 383245423632363846393146
02-27 18:43:52.458 D/BleProximity: 🔐 处理认证挑战: 383245423632363846393146
02-27 18:43:52.594 D/BleProximity: 📶 RSSI: -78
02-27 18:43:52.594 D/BleProximity: 📊 正在收集信号样本: 3/5
02-27 18:43:52.900 D/BleProximity: 📶 RSSI: -81
02-27 18:43:52.900 D/BleProximity: 📊 正在收集信号样本: 4/5
02-27 18:43:53.197 D/BleProximity: 📶 RSSI: -79
02-27 18:43:53.502 D/BleProximity: 📶 RSSI: -75
02-27 18:43:53.801 D/BleProximity: 📶 RSSI: -74
02-27 18:43:54.102 D/BleProximity: 📶 RSSI: -71
02-27 18:43:54.403 D/BleProximity: 📶 RSSI: -73
02-27 18:43:54.706 D/BleProximity: 📶 RSSI: -71
02-27 18:43:55.016 D/BleProximity: 📶 RSSI: -70
02-27 18:43:55.282 D/BleProximity: ℹ️ 打火指令已发送（协议无成功返回值），默认视为成功
02-27 18:43:55.283 D/BleProximity: 📊 指令出队: 120秒打火 -> SUCCESS
02-27 18:43:55.349 D/BleProximity: 📶 RSSI: -72
02-27 18:43:55.633 D/BleProximity: 📶 RSSI: -70
02-27 18:43:55.933 D/BleProximity: 📶 RSSI: -70
02-27 18:43:56.234 D/BleProximity: 📶 RSSI: -69
02-27 18:43:56.536 D/BleProximity: 📶 RSSI: -66
02-27 18:43:56.835 D/BleProximity: 📶 RSSI: -65
02-27 18:43:57.144 D/BleProximity: 📶 RSSI: -62
02-27 18:43:57.444 D/BleProximity: 📶 RSSI: -61
02-27 18:43:57.738 D/BleProximity: 📶 RSSI: -59
02-27 18:43:57.922 D/BleProximity: 💤 屏幕关闭，保持默认退避策略
02-27 18:43:58.038 D/BleProximity: 📶 RSSI: -56
02-27 18:43:58.352 D/BleProximity: 📶 RSSI: -59
02-27 18:43:58.638 D/BleProximity: 📶 RSSI: -64
02-27 18:43:58.943 D/BleProximity: 📶 RSSI: -63
02-27 18:43:59.246 D/BleProximity: 📶 RSSI: -63
02-27 18:43:59.546 D/BleProximity: 📶 RSSI: -65
02-27 18:43:59.843 D/BleProximity: 📶 RSSI: -67
02-27 18:44:00.145 D/BleProximity: 📶 RSSI: -65
02-27 18:44:00.451 D/BleProximity: 📶 RSSI: -64
02-27 18:44:00.752 D/BleProximity: 📶 RSSI: -64
02-27 18:44:01.053 D/BleProximity: 📶 RSSI: -62
02-27 18:44:01.356 D/BleProximity: 📶 RSSI: -63
02-27 18:44:01.652 D/BleProximity: 📶 RSSI: -63
02-27 18:44:01.959 D/BleProximity: 📶 RSSI: -63
02-27 18:44:02.260 D/BleProximity: 📶 RSSI: -63
02-27 18:44:02.560 D/BleProximity: 📶 RSSI: -61
02-27 18:44:02.861 D/BleProximity: 📶 RSSI: -57
02-27 18:44:03.163 D/BleProximity: 📶 RSSI: -55
02-27 18:44:03.461 D/BleProximity: 📶 RSSI: -52
02-27 18:44:03.764 D/BleProximity: 📶 RSSI: -48
02-27 18:44:04.064 D/BleProximity: 📶 RSSI: -45
02-27 18:44:04.365 D/BleProximity: 📶 RSSI: -43
02-27 18:44:04.666 D/BleProximity: 📶 RSSI: -46
02-27 18:44:04.967 D/BleProximity: 📶 RSSI: -45
02-27 18:44:05.268 D/BleProximity: 📶 RSSI: -50
02-27 18:44:05.575 D/BleProximity: 📶 RSSI: -54
02-27 18:44:05.873 D/BleProximity: 📶 RSSI: -58
02-27 18:44:06.173 D/BleProximity: 📶 RSSI: -64
02-27 18:44:06.480 D/BleProximity: 📶 RSSI: -58
02-27 18:44:06.781 D/BleProximity: 📶 RSSI: -52
02-27 18:44:07.083 D/BleProximity: 📶 RSSI: -48
02-27 18:44:07.384 D/BleProximity: 📶 RSSI: -46
02-27 18:44:07.685 D/BleProximity: 📶 RSSI: -41
02-27 18:44:07.986 D/BleProximity: 📶 RSSI: -42
02-27 18:44:08.287 D/BleProximity: 📶 RSSI: -42
02-27 18:44:08.588 D/BleProximity: 📶 RSSI: -44
02-27 18:44:08.890 D/BleProximity: 📶 RSSI: -41
02-27 18:44:09.190 D/BleProximity: 📶 RSSI: -43
02-27 18:44:09.491 D/BleProximity: 📶 RSSI: -45
